357.54
356.44
358.1
352.03
353.13
350.37
345.96
352.58
360.85
360.85
359.2
355.89
352.03
350.37
348.16
341.54
352.58
352.58
354.79
361.41
360.85
361.96
361.96
358.65
357.54
363.61
369.13
370.23
371.34
374.65
380.17
386.24
388.99
391.75
391.2
385.68
387.89
387.34
387.34
395.62
390.65
386.24
389.55
385.68
388.99
385.68
386.79
386.79
386.79
395.62
395.06
402.24
402.24
403.89
403.89
399.48
396.72
387.34
388.44
381.27
382.93
377.41
371.34
367.48
374.1
371.34
374.1
368.03
369.13
366.92
369.68
368.58
368.58
368.03
368.03
372.44
371.89
371.34
365.82
363.61
365.82
360.85
359.2
358.1
355.89
357.54
361.41
356.99
350.92
347.61
347.61
341.54
344.85
347.61
346.51
343.2
347.06
345.96
345.41
350.37
355.61
358.1
359.75
363.06
363.61
366.37
372.99
366.92
365.82
366.92
366.37
366.92
366.92
364.72
366.92
369.13
365.27
363.61
365.27
361.41
365.27
365.82
360.85
358.1
358.65
357.54
357.54
357.54
358.1
359.2
356.99
354.79
344.85
345.96
340.44
341.54
339.34
339.89
339.89
344.85
349.82
353.68
353.68
354.23
351.75
351.47
356.99
368.03
368.03
368.03
375.75
372.44
371.34
372.44
368.58
365.82
366.37
366.37
370.23
374.65
377.96
382.37
385.13
390.1
388.99
385.13
382.37
377.41
379.61
382.37
385.68
380.72
376.3
378.51
380.72
380.72
381.82
387.89
388.99
387.89
388.44
392.86
392.31
391.75
384.58
379.61
382.37
377.41
372.99
377.96
380.72
384.58
393.96
397.27
394.51
385.13
386.79
382.93
383.48
387.89
386.24
384.03
382.37
384.03
388.44
380.17
370.23
360.85
365.82
367.48
369.68
364.72
360.85
366.37
370.23
365.82
362.51
354.79
344.85
343.75
342.65
344.3
344.3
348.72
343.2
342.65
346.51
346.51
346.51
344.3
344.3
345.96
352.58
355.34
354.79
349.82
340.99
339.34
331.61
336.03
329.4
334.92
324.99
329.96
333.82
336.03
334.92
340.99
349.82
357.54
353.13
355.89
358.65
353.13
354.79
355.34
360.3
363.06
360.3
352.58
355.34
358.65
363.06
365.27
363.06
364.72
361.41
362.51
360.85
365.82
357.54
354.79
353.13
353.68
351.47
343.2
337.68
344.3
352.03
350.37
353.13
353.13
358.1
359.75
357.54
359.2
362.51
355.89
358.65
358.1
358.1
360.85
361.96
361.41
363.06
371.34
375.2
375.2
377.41
377.96
380.72
381.27
380.72
383.48
384.58
379.06
380.72
377.96
377.96
377.96
380.17
379.06
376.86
376.86
376.86
374.1
375.2
371.89
368.58
376.86
370.79
368.03
365.82
365.27
362.51
373.55
374.65
375.2
373.55
374.1
375.2
373.55
374.65
370.23
374.65
374.1
372.44
370.79
370.23
368.58
380.72
379.61
393.41
391.2
392.31
400.58
402.24
404.44
407.2
406.1
401.13
394.51
397.82
391.75
388.99
392.86
391.2
390.65
395.06
405.55
403.89
405.55
405.55
406.1
402.79
412.17
411.07
417.13
418.24
415.48
415.48
409.96
407.2
411.07
416.58
420.45
420.45
420.45
421
420.45
419.34
422.65
421.55
420.45
421.55
422.1
422.1
